"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Leg Day","8 Oct 2024, 18:55","8 Oct 2024, 19:43","","Squat (Barbell)",,"",0,"warmup",45,10,,0,
"Leg Day","8 Oct 2024, 18:55","8 Oct 2024, 19:43","","Squat (Barbell)",,"",1,"warmup",135,8,,0,
"Leg Day","8 Oct 2024, 18:55","8 Oct 2024, 19:43","","Squat (Barbell)",,"",2,"warmup",185,5,,0,
"Leg Day","8 Oct 2024, 18:55","8 Oct 2024, 19:43","","Squat (Barbell)",,"",3,"warmup",205,5,,0,
"Leg Day","8 Oct 2024, 18:55","8 Oct 2024, 19:43","","Squat (Barbell)",,"",4,"normal",225,5,,0,
"Leg Day","8 Oct 2024, 18:55","8 Oct 2024, 19:43","","Squat (Barbell)",,"",5,"normal",225,5,,0,
"Leg Day","8 Oct 2024, 18:55","8 Oct 2024, 19:43","","Squat (Barbell)",,"",6,"normal",225,5,,0,
"Leg Day","8 Oct 2024, 18:55","8 Oct 2024, 19:43","","Lying Leg Curl (Machine)",,"",0,"normal",95,10,,0,
"Leg Day","8 Oct 2024, 18:55","8 Oct 2024, 19:43","","Lying Leg Curl (Machine)",,"",1,"normal",95,10,,0,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Bench Press (Barbell)",,"",0,"warmup",45,10,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Bench Press (Barbell)",,"",1,"warmup",95,10,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Bench Press (Barbell)",,"",2,"warmup",135,8,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Bench Press (Barbell)",,"",3,"warmup",155,5,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Bench Press (Barbell)",,"",4,"normal",165,4,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Bench Press (Barbell)",,"",5,"normal",165,3,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Bench Press (Barbell)",,"",6,"normal",155,5,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Overhead Press (Barbell)",,"",0,"normal",75,10,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Overhead Press (Barbell)",,"",1,"normal",75,8,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Overhead Press (Barbell)",,"",2,"normal",75,8,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Bicep Curl (Machine)",,"",0,"normal",64.99,12,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Bicep Curl (Machine)",,"",1,"normal",64.99,10,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Bicep Curl (Machine)",,"",2,"normal",64.99,10,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Chest Fly (Machine)",,"",0,"normal",100,10,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Chest Fly (Machine)",,"",1,"normal",100,10,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Chest Fly (Machine)",,"",2,"normal",100,10,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Triceps Rope Pushdown",,"",0,"normal",45,10,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Triceps Rope Pushdown",,"",1,"normal",45,10,,,
"Chest","30 Sep 2024, 20:27","30 Sep 2024, 21:21","","Triceps Rope Pushdown",,"",2,"normal",45,10,,,
"Chest","18 Sep 2024, 21:21","18 Sep 2024, 22:00","","Bench Press (Barbell)",,"",0,"warmup",45,10,,,
"Chest","18 Sep 2024, 21:21","18 Sep 2024, 22:00","","Bench Press (Barbell)",,"",1,"warmup",95,10,,,
"Chest","18 Sep 2024, 21:21","18 Sep 2024, 22:00","","Bench Press (Barbell)",,"",2,"warmup",135,8,,,
"Chest","18 Sep 2024, 21:21","18 Sep 2024, 22:00","","Bench Press (Barbell)",,"",3,"warmup",155,5,,,
"Chest","18 Sep 2024, 21:21","18 Sep 2024, 22:00","","Bench Press (Barbell)",,"",4,"normal",165,5,,,
"Chest","18 Sep 2024, 21:21","18 Sep 2024, 22:00","","Bench Press (Barbell)",,"",5,"normal",175,4,,,
"Chest","18 Sep 2024, 21:21","18 Sep 2024, 22:00","","Overhead Press (Barbell)",,"",0,"normal",75,10,,,
"Chest","18 Sep 2024, 21:21","18 Sep 2024, 22:00","","Bicep Curl (Machine)",,"",0,"normal",44.09,10,,,
"Chest","18 Sep 2024, 21:21","18 Sep 2024, 22:00","","Bicep Curl (Machine)",,"",1,"normal",44.09,10,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Squat (Barbell)",,"255 * 3 = 278 * 1",0,"warmup",45,10,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Squat (Barbell)",,"255 * 3 = 278 * 1",1,"warmup",135,8,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Squat (Barbell)",,"255 * 3 = 278 * 1",2,"warmup",185,5,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Squat (Barbell)",,"255 * 3 = 278 * 1",3,"warmup",215,5,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Squat (Barbell)",,"255 * 3 = 278 * 1",4,"normal",225,5,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Squat (Barbell)",,"255 * 3 = 278 * 1",5,"normal",245,5,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Squat (Barbell)",,"255 * 3 = 278 * 1",6,"normal",255,3,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Bulgarian Split Squat",,"20% of 1RP = 55 lbs = 25*2",0,"normal",50,10,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Bulgarian Split Squat",,"20% of 1RP = 55 lbs = 25*2",1,"normal",50,10,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Bulgarian Split Squat",,"20% of 1RP = 55 lbs = 25*2",2,"normal",50,10,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Lying Leg Curl (Machine)",,"Slowly",0,"normal",80,12,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Lying Leg Curl (Machine)",,"Slowly",1,"normal",80,11,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Lying Leg Curl (Machine)",,"Slowly",2,"normal",80,10,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Hip Abduction (Machine)",,"",0,"normal",130,10,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Hip Abduction (Machine)",,"",1,"normal",130,10,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Hip Abduction (Machine)",,"",2,"normal",130,10,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Hip Adduction (Machine)",,"",0,"normal",145,10,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Hip Adduction (Machine)",,"",1,"normal",160,10,,,
"Leg Day","17 Sep 2024, 16:46","17 Sep 2024, 17:42","","Hip Adduction (Machine)",,"",2,"normal",145,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Bent Over Row (Barbell)",,"",0,"normal",45,8,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Bent Over Row (Barbell)",,"",1,"normal",95,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Bent Over Row (Barbell)",,"",2,"normal",125,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Bent Over Row (Barbell)",,"",3,"normal",105,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Bent Over Row (Barbell)",,"",4,"normal",105,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","T Bar Row",,"",0,"normal",85,12,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","T Bar Row",,"",1,"normal",85,12,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","T Bar Row",,"",2,"normal",85,12,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Iso-Lateral High Row (Machine)",,"",0,"normal",92,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Iso-Lateral High Row (Machine)",,"",1,"normal",92,12,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Iso-Lateral High Row (Machine)",,"",2,"normal",92,12,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",85,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",100,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",100,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",100,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",40,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",40,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",40,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Pull Up",,"",0,"normal",,6,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Pull Up",,"",1,"normal",,5,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Single Arm Cable Row",,"",0,"normal",40,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Single Arm Cable Row",,"",1,"normal",40,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Single Arm Cable Row",,"",2,"normal",40,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Face Pull",,"",0,"normal",40,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Face Pull",,"",1,"normal",40,10,,,
"Back day","16 Sep 2024, 21:03","16 Sep 2024, 22:06","","Face Pull",,"",2,"normal",40,10,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Bench Press (Barbell)",,"",0,"normal",45,10,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Bench Press (Barbell)",,"",1,"normal",95,10,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Bench Press (Barbell)",,"",2,"normal",135,8,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Bench Press (Barbell)",,"",3,"normal",155,5,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Bench Press (Barbell)",,"",4,"normal",165,5,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Bench Press (Barbell)",,"",5,"normal",175,5,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Bench Press (Barbell)",,"",6,"normal",135,7,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Incline Bench Press (Barbell)",,"",0,"normal",95,10,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Incline Bench Press (Barbell)",,"",1,"normal",95,10,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Incline Bench Press (Barbell)",,"",2,"normal",95,10,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Chest Fly (Machine)",,"",0,"normal",85,10,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Chest Fly (Machine)",,"",1,"normal",85,10,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Chest Fly (Machine)",,"",2,"normal",85,10,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Overhead Press (Barbell)",,"",0,"normal",75,10,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Overhead Press (Barbell)",,"",1,"normal",75,10,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Overhead Press (Barbell)",,"",2,"normal",75,8,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Lateral Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Evening workout 🏋️","10 Sep 2024, 20:58","10 Sep 2024, 21:58","","Lateral Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Squat (Barbell)",,"",0,"warmup",45,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Squat (Barbell)",,"",1,"warmup",135,8,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Squat (Barbell)",,"",2,"warmup",185,5,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Squat (Barbell)",,"",3,"normal",225,5,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Squat (Barbell)",,"",4,"normal",245,5,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Squat (Barbell)",,"",5,"normal",245,3,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Squat (Barbell)",,"",6,"normal",135,8,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Bulgarian Split Squat",,"",0,"normal",40,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Bulgarian Split Squat",,"",1,"normal",40,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Bulgarian Split Squat",,"",2,"normal",40,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Hip Thrust (Machine)",,"",0,"normal",205,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Hip Thrust (Machine)",,"",1,"normal",205,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Hip Thrust (Machine)",,"",2,"normal",205,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Lying Leg Curl (Machine)",,"",0,"normal",95,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Lying Leg Curl (Machine)",,"",1,"normal",95,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Lying Leg Curl (Machine)",,"",2,"normal",95,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Hip Abduction (Machine)",,"",0,"normal",130,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Hip Abduction (Machine)",,"",1,"normal",130,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Hip Abduction (Machine)",,"",2,"normal",130,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Hip Adduction (Machine)",,"",0,"normal",145,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Hip Adduction (Machine)",,"",1,"normal",145,10,,,
"Leg Day","9 Sep 2024, 20:57","9 Sep 2024, 21:55","","Hip Adduction (Machine)",,"",2,"normal",145,10,,,
"Back day","5 Sep 2024, 21:14","5 Sep 2024, 22:06","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",85,10,,,
"Back day","5 Sep 2024, 21:14","5 Sep 2024, 22:06","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",85,10,,,
"Back day","5 Sep 2024, 21:14","5 Sep 2024, 22:06","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",85,10,,,
"Back day","5 Sep 2024, 21:14","5 Sep 2024, 22:06","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",100,10,,,
"Back day","5 Sep 2024, 21:14","5 Sep 2024, 22:06","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",100,10,,,
"Back day","5 Sep 2024, 21:14","5 Sep 2024, 22:06","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",100,10,,,
"Back day","5 Sep 2024, 21:14","5 Sep 2024, 22:06","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",30,10,,,
"Back day","5 Sep 2024, 21:14","5 Sep 2024, 22:06","","Seated Cable Row - V Grip (Cable)",,"",4,"normal",30,10,,,
"Back day","5 Sep 2024, 21:14","5 Sep 2024, 22:06","","Seated Cable Row - V Grip (Cable)",,"",5,"normal",3,10,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Squat (Barbell)",,"",0,"warmup",45,10,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Squat (Barbell)",,"",1,"warmup",135,8,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Squat (Barbell)",,"",2,"warmup",165,5,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Squat (Barbell)",,"",3,"warmup",195,5,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Squat (Barbell)",,"",4,"normal",225,5,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Squat (Barbell)",,"",5,"normal",245,1,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Squat (Barbell)",,"",6,"normal",265,1,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Hip Thrust (Machine)",,"",0,"normal",225,10,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Hip Thrust (Machine)",,"",1,"normal",225,10,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Hip Thrust (Machine)",,"",2,"normal",225,10,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Hip Adduction (Machine)",,"",0,"normal",145,10,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Hip Adduction (Machine)",,"",1,"normal",145,10,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Hip Adduction (Machine)",,"",2,"normal",145,10,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Hip Abduction (Machine)",,"",0,"normal",115,10,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Hip Abduction (Machine)",,"",1,"normal",115,10,,,
"Leg Day","4 Sep 2024, 21:14","4 Sep 2024, 22:03","","Hip Abduction (Machine)",,"",2,"normal",115,10,,,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Bench Press (Barbell)",,"",0,"warmup",45,10,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Bench Press (Barbell)",,"",1,"warmup",95,10,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Bench Press (Barbell)",,"",2,"warmup",135,8,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Bench Press (Barbell)",,"",3,"warmup",155,5,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Bench Press (Barbell)",,"",4,"normal",155,5,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Overhead Press (Barbell)",,"",0,"normal",75,10,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Overhead Press (Barbell)",,"",1,"normal",75,8,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Overhead Press (Barbell)",,"",2,"normal",75,8,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Preacher Curl (Barbell)",,"",0,"normal",65,10,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Preacher Curl (Barbell)",,"",1,"normal",65,12,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Preacher Curl (Barbell)",,"",2,"normal",65,10,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,16,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,16,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Incline Bench Press (Dumbbell)",,"",2,"normal",40,16,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Chest Fly (Machine)",,"",0,"normal",75,10,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Chest Fly (Machine)",,"",1,"normal",75,10,,0,
"Chest","3 Sep 2024, 21:25","3 Sep 2024, 22:00","","Chest Fly (Machine)",,"",2,"normal",75,10,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Bench Press (Barbell)",,"",0,"warmup",45.19,10,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Bench Press (Barbell)",,"",1,"warmup",88.18,10,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Bench Press (Barbell)",,"",2,"warmup",132.28,8,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Bench Press (Barbell)",,"",3,"warmup",154.32,5,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Bench Press (Barbell)",,"",4,"normal",165.35,5,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Bench Press (Barbell)",,"",5,"normal",176.37,5,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Bicep Curl (Dumbbell)",,"",0,"normal",50,10,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Bicep Curl (Dumbbell)",,"",1,"normal",50,10,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Bicep Curl (Dumbbell)",,"",2,"normal",50,10,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Chest Press (Machine)",,"",0,"normal",180,10,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Chest Press (Machine)",,"",1,"normal",160,10,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Incline Bench Press (Dumbbell)",,"",0,"normal",88.18,10,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Incline Bench Press (Dumbbell)",,"",1,"normal",88.18,10,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Incline Bench Press (Dumbbell)",,"",2,"normal",88.18,10,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Triceps Dip",,"",0,"normal",,10,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Triceps Dip",,"",1,"normal",,10,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Triceps Dip",,"",2,"normal",,10,,0,
"Chest","27 Aug 2024, 05:41","27 Aug 2024, 06:37","","Plank",,"",0,"normal",,0,,60,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Squat (Barbell)",,"",0,"warmup",45,10,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Squat (Barbell)",,"",1,"warmup",135.01,8,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Squat (Barbell)",,"",2,"warmup",184.99,5,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Squat (Barbell)",,"",3,"warmup",205.01,5,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Squat (Barbell)",,"",4,"normal",234.99,5,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Squat (Barbell)",,"",5,"normal",245,5,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Squat (Barbell)",,"",6,"normal",245,5,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Bulgarian Split Squat",,"",0,"normal",44.09,10,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Bulgarian Split Squat",,"",1,"normal",44.09,10,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Bulgarian Split Squat",,"",2,"normal",33.07,10,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Hip Thrust (Machine)",,"",0,"normal",135,10,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Hip Abduction (Machine)",,"",0,"normal",80,10,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Hip Abduction (Machine)",,"",1,"normal",80,10,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Hip Abduction (Machine)",,"",2,"normal",80,10,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Hip Adduction (Machine)",,"",0,"normal",100,10,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Hip Adduction (Machine)",,"",1,"normal",90,10,,,
"Leg Day","24 Aug 2024, 05:45","24 Aug 2024, 06:38","","Hip Adduction (Machine)",,"",2,"normal",100,10,,,
"Chest","22 Aug 2024, 05:55","22 Aug 2024, 06:26","","Bench Press (Barbell)",,"",0,"warmup",44.09,10,,,
"Chest","22 Aug 2024, 05:55","22 Aug 2024, 06:26","","Bench Press (Barbell)",,"",1,"warmup",88.18,10,,,
"Chest","22 Aug 2024, 05:55","22 Aug 2024, 06:26","","Bench Press (Barbell)",,"",2,"warmup",132.28,8,,,
"Chest","22 Aug 2024, 05:55","22 Aug 2024, 06:26","","Bench Press (Barbell)",,"",3,"warmup",143.3,8,,,
"Chest","22 Aug 2024, 05:55","22 Aug 2024, 06:26","","Bench Press (Barbell)",,"",4,"normal",143.3,8,,,
"Chest","22 Aug 2024, 05:55","22 Aug 2024, 06:26","","Bench Press (Barbell)",,"",5,"normal",143.3,8,,,
"Chest","22 Aug 2024, 05:55","22 Aug 2024, 06:26","","Overhead Press (Barbell)",,"",0,"normal",88.18,6,,,
"Chest","22 Aug 2024, 05:55","22 Aug 2024, 06:26","","Overhead Press (Barbell)",,"",1,"normal",88.18,6,,,
"Chest","22 Aug 2024, 05:55","22 Aug 2024, 06:26","","Overhead Press (Barbell)",,"",2,"normal",88.18,6,,,
