"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Squat (Barbell)",,"",2,"warmup",185,5,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Squat (Barbell)",,"",3,"normal",225,5,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Squat (Barbell)",,"",4,"normal",245,5,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Squat (Barbell)",,"",5,"normal",245,3,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Squat (Barbell)",,"",6,"normal",135,8,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Bulgarian Split Squat",,"",0,"normal",40,10,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Bulgarian Split Squat",,"",1,"normal",40,10,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Bulgarian Split Squat",,"",2,"normal",40,10,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Hip Thrust (Machine)",,"",0,"normal",205,10,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Hip Thrust (Machine)",,"",1,"normal",205,10,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Hip Thrust (Machine)",,"",2,"normal",205,10,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Lying Leg Curl (Machine)",,"",0,"normal",95,10,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Lying Leg Curl (Machine)",,"",1,"normal",95,10,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Lying Leg Curl (Machine)",,"",2,"normal",95,10,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Hip Abduction (Machine)",,"",0,"normal",130,10,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Hip Abduction (Machine)",,"",1,"normal",130,10,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Hip Abduction (Machine)",,"",2,"normal",130,10,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Hip Adduction (Machine)",,"",0,"normal",145,10,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Hip Adduction (Machine)",,"",1,"normal",145,10,,,
"Leg Day","10 Sep 2024, 04:57","10 Sep 2024, 05:55","","Hip Adduction (Machine)",,"",2,"normal",145,10,,,
"Back day","6 Sep 2024, 05:14","6 Sep 2024, 06:06","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",85,10,,,
"Back day","6 Sep 2024, 05:14","6 Sep 2024, 06:06","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",85,10,,,
"Back day","6 Sep 2024, 05:14","6 Sep 2024, 06:06","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",85,10,,,
"Back day","6 Sep 2024, 05:14","6 Sep 2024, 06:06","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",100,10,,,
"Back day","6 Sep 2024, 05:14","6 Sep 2024, 06:06","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",100,10,,,
"Back day","6 Sep 2024, 05:14","6 Sep 2024, 06:06","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",100,10,,,
"Back day","6 Sep 2024, 05:14","6 Sep 2024, 06:06","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",30,10,,,
"Back day","6 Sep 2024, 05:14","6 Sep 2024, 06:06","","Seated Cable Row - V Grip (Cable)",,"",4,"normal",30,10,,,
"Back day","6 Sep 2024, 05:14","6 Sep 2024, 06:06","","Seated Cable Row - V Grip (Cable)",,"",5,"normal",3,10,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Squat (Barbell)",,"",0,"warmup",45,10,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Squat (Barbell)",,"",1,"warmup",135,8,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Squat (Barbell)",,"",2,"warmup",165,5,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Squat (Barbell)",,"",3,"warmup",195,5,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Squat (Barbell)",,"",4,"normal",225,5,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Squat (Barbell)",,"",5,"normal",245,1,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Squat (Barbell)",,"",6,"normal",265,1,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Hip Thrust (Machine)",,"",0,"normal",225,10,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Hip Thrust (Machine)",,"",1,"normal",225,10,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Hip Thrust (Machine)",,"",2,"normal",225,10,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Hip Adduction (Machine)",,"",0,"normal",145,10,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Hip Adduction (Machine)",,"",1,"normal",145,10,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Hip Adduction (Machine)",,"",2,"normal",145,10,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Hip Abduction (Machine)",,"",0,"normal",115,10,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Hip Abduction (Machine)",,"",1,"normal",115,10,,,
"Leg Day","5 Sep 2024, 05:14","5 Sep 2024, 06:03","","Hip Abduction (Machine)",,"",2,"normal",115,10,,,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Bench Press (Barbell)",,"",0,"warmup",45,10,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Bench Press (Barbell)",,"",1,"warmup",95,10,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Bench Press (Barbell)",,"",2,"warmup",135,8,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Bench Press (Barbell)",,"",3,"warmup",155,5,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Bench Press (Barbell)",,"",4,"normal",155,5,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Overhead Press (Barbell)",,"",0,"normal",75,10,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Overhead Press (Barbell)",,"",1,"normal",75,8,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Overhead Press (Barbell)",,"",2,"normal",75,8,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Preacher Curl (Barbell)",,"",0,"normal",65,10,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Preacher Curl (Barbell)",,"",1,"normal",65,12,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Preacher Curl (Barbell)",,"",2,"normal",65,10,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,16,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,16,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Incline Bench Press (Dumbbell)",,"",2,"normal",40,16,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Chest Fly (Machine)",,"",0,"normal",75,10,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Chest Fly (Machine)",,"",1,"normal",75,10,,0,
"Chest","4 Sep 2024, 05:25","4 Sep 2024, 06:00","","Chest Fly (Machine)",,"",2,"normal",75,10,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Bench Press (Barbell)",,"",0,"warmup",45.19,10,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Bench Press (Barbell)",,"",1,"warmup",88.18,10,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Bench Press (Barbell)",,"",2,"warmup",132.28,8,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Bench Press (Barbell)",,"",3,"warmup",154.32,5,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Bench Press (Barbell)",,"",4,"normal",165.35,5,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Bench Press (Barbell)",,"",5,"normal",176.37,5,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Bicep Curl (Dumbbell)",,"",0,"normal",50,10,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Bicep Curl (Dumbbell)",,"",1,"normal",50,10,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Bicep Curl (Dumbbell)",,"",2,"normal",50,10,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Chest Press (Machine)",,"",0,"normal",180,10,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Chest Press (Machine)",,"",1,"normal",160,10,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Incline Bench Press (Dumbbell)",,"",0,"normal",88.18,10,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Incline Bench Press (Dumbbell)",,"",1,"normal",88.18,10,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Incline Bench Press (Dumbbell)",,"",2,"normal",88.18,10,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Triceps Dip",,"",0,"normal",,10,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Triceps Dip",,"",1,"normal",,10,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Triceps Dip",,"",2,"normal",,10,,0,
"Chest","27 Aug 2024, 13:41","27 Aug 2024, 14:37","","Plank",,"",0,"normal",,0,,60,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Squat (Barbell)",,"",0,"warmup",45,10,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Squat (Barbell)",,"",1,"warmup",135.01,8,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Squat (Barbell)",,"",2,"warmup",184.99,5,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Squat (Barbell)",,"",3,"warmup",205.01,5,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Squat (Barbell)",,"",4,"normal",234.99,5,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Squat (Barbell)",,"",5,"normal",245,5,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Squat (Barbell)",,"",6,"normal",245,5,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Bulgarian Split Squat",,"",0,"normal",44.09,10,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Bulgarian Split Squat",,"",1,"normal",44.09,10,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Bulgarian Split Squat",,"",2,"normal",33.07,10,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Hip Thrust (Machine)",,"",0,"normal",135,10,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Hip Abduction (Machine)",,"",0,"normal",80,10,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Hip Abduction (Machine)",,"",1,"normal",80,10,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Hip Abduction (Machine)",,"",2,"normal",80,10,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Hip Adduction (Machine)",,"",0,"normal",100,10,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Hip Adduction (Machine)",,"",1,"normal",90,10,,,
"Leg Day","24 Aug 2024, 13:45","24 Aug 2024, 14:38","","Hip Adduction (Machine)",,"",2,"normal",100,10,,,
"Chest","22 Aug 2024, 13:55","22 Aug 2024, 14:26","","Bench Press (Barbell)",,"",0,"warmup",44.09,10,,,
"Chest","22 Aug 2024, 13:55","22 Aug 2024, 14:26","","Bench Press (Barbell)",,"",1,"warmup",88.18,10,,,
"Chest","22 Aug 2024, 13:55","22 Aug 2024, 14:26","","Bench Press (Barbell)",,"",2,"warmup",132.28,8,,,
"Chest","22 Aug 2024, 13:55","22 Aug 2024, 14:26","","Bench Press (Barbell)",,"",3,"warmup",143.3,8,,,
"Chest","22 Aug 2024, 13:55","22 Aug 2024, 14:26","","Bench Press (Barbell)",,"",4,"normal",143.3,8,,,
"Chest","22 Aug 2024, 13:55","22 Aug 2024, 14:26","","Bench Press (Barbell)",,"",5,"normal",143.3,8,,,
"Chest","22 Aug 2024, 13:55","22 Aug 2024, 14:26","","Overhead Press (Barbell)",,"",0,"normal",88.18,6,,,
"Chest","22 Aug 2024, 13:55","22 Aug 2024, 14:26","","Overhead Press (Barbell)",,"",1,"normal",88.18,6,,,
"Chest","22 Aug 2024, 13:55","22 Aug 2024, 14:26","","Overhead Press (Barbell)",,"",2,"normal",88.18,6,,,
"Chest","22 Aug 2024, 13:55","22 Aug 2024, 14:26","","Incline Bench Press (Dumbbell)",,"",0,"normal",88.18,10,,,
"Chest","22 Aug 2024, 13:55","22 Aug 2024, 14:26","","Incline Bench Press (Dumbbell)",,"",1,"normal",88.18,10,,,
"Chest","22 Aug 2024, 13:55","22 Aug 2024, 14:26","","Chest Fly (Machine)",,"",0,"normal",70,10,,,
"Chest","22 Aug 2024, 13:55","22 Aug 2024, 14:26","","Chest Fly (Machine)",,"",1,"normal",70,10,,,
"Chest","22 Aug 2024, 13:55","22 Aug 2024, 14:26","","Chest Fly (Machine)",,"",2,"normal",70,8,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",100,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",100,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",120,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","T Bar Row",,"",0,"normal",70,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","T Bar Row",,"",1,"normal",70,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","T Bar Row",,"",2,"normal",70,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Iso-Lateral Row (Machine)",,"",0,"normal",140,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Iso-Lateral Row (Machine)",,"",1,"normal",134,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Iso-Lateral Row (Machine)",,"",2,"normal",140,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",90,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",100,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",100,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",100,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Rear Delt Reverse Fly (Dumbbell)",,"",0,"normal",40,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Rear Delt Reverse Fly (Dumbbell)",,"",1,"normal",40,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Rear Delt Reverse Fly (Dumbbell)",,"",2,"normal",40,10,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Pull Up",,"",0,"normal",,6,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Pull Up",,"",1,"normal",,5,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Pull Up",,"",2,"normal",,6,,,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Plank",,"",0,"normal",,,,61,
"Back day","20 Aug 2024, 10:54","20 Aug 2024, 11:42","","Plank",,"",1,"normal",,,,61,
"Leg Day","18 Aug 2024, 07:17","18 Aug 2024, 08:01","","Squat (Barbell)",,"",0,"warmup",88.18,10,,,
"Leg Day","18 Aug 2024, 07:17","18 Aug 2024, 08:01","","Squat (Barbell)",,"",1,"warmup",132.28,8,,,
"Leg Day","18 Aug 2024, 07:17","18 Aug 2024, 08:01","","Squat (Barbell)",,"",2,"warmup",176.37,5,,,
"Leg Day","18 Aug 2024, 07:17","18 Aug 2024, 08:01","","Squat (Barbell)",,"",3,"normal",198.42,5,,,
"Leg Day","18 Aug 2024, 07:17","18 Aug 2024, 08:01","","Squat (Barbell)",,"",4,"normal",198.42,5,,,
"Leg Day","18 Aug 2024, 07:17","18 Aug 2024, 08:01","","Squat (Barbell)",,"",5,"normal",198.42,5,,,
"Leg Day","18 Aug 2024, 07:17","18 Aug 2024, 08:01","","Bulgarian Split Squat",,"",0,"normal",33.07,10,,,
"Leg Day","18 Aug 2024, 07:17","18 Aug 2024, 08:01","","Bulgarian Split Squat",,"",1,"normal",33.07,10,,,
"Leg Day","18 Aug 2024, 07:17","18 Aug 2024, 08:01","","Bulgarian Split Squat",,"",2,"normal",33.07,10,,,
"Leg Day","18 Aug 2024, 07:17","18 Aug 2024, 08:01","","Lying Leg Curl (Machine)",,"",0,"normal",90,10,,,
"Leg Day","18 Aug 2024, 07:17","18 Aug 2024, 08:01","","Lying Leg Curl (Machine)",,"",1,"normal",90,10,,,
"Leg Day","18 Aug 2024, 07:17","18 Aug 2024, 08:01","","Lying Leg Curl (Machine)",,"",2,"normal",90,10,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Bench Press (Barbell)",,"",0,"warmup",44.09,10,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Bench Press (Barbell)",,"",1,"warmup",88.18,10,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Bench Press (Barbell)",,"",2,"warmup",132.28,8,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Bench Press (Barbell)",,"",3,"warmup",154.32,5,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Bench Press (Barbell)",,"",4,"normal",165.35,5,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Bench Press (Barbell)",,"",5,"normal",165.35,5,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Bench Press (Barbell)",,"",6,"normal",165.35,3,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Overhead Press (Barbell)",,"",0,"normal",88.18,8,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Overhead Press (Barbell)",,"",1,"normal",88.18,4,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Overhead Press (Barbell)",,"",2,"normal",88.18,8,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Bicep Curl (Machine)",,"",0,"normal",44.09,10,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Bicep Curl (Machine)",,"",1,"normal",44.09,10,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Bicep Curl (Machine)",,"",2,"normal",44.09,10,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Incline Bench Press (Dumbbell)",,"",0,"normal",66.14,10,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Incline Bench Press (Dumbbell)",,"",1,"normal",66.14,10,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Incline Bench Press (Dumbbell)",,"",2,"normal",66.14,10,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Chest Fly (Machine)",,"",0,"normal",70,10,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Chest Fly (Machine)",,"",1,"normal",70,10,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Chest Fly (Machine)",,"",2,"normal",70,8,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Triceps Dip",,"",0,"normal",,10,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Triceps Dip",,"",1,"normal",,10,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Triceps Dip",,"",2,"normal",,10,,,
"Chest","17 Aug 2024, 09:53","17 Aug 2024, 11:07","","Plank",,"",0,"normal",,,,60,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Bench Press (Barbell)",,"",0,"warmup",45,10,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Bench Press (Barbell)",,"",1,"warmup",95,10,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Bench Press (Barbell)",,"",2,"warmup",135,8,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Bench Press (Barbell)",,"",3,"warmup",155,5,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Bench Press (Barbell)",,"",4,"normal",165,5,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Bench Press (Barbell)",,"",5,"normal",175,5,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Bench Press (Barbell)",,"",6,"normal",175,3,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Overhead Press (Barbell)",,"",0,"normal",95,6,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Overhead Press (Barbell)",,"",1,"normal",95,8,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Overhead Press (Barbell)",,"",2,"normal",65.5,7,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Bicep Curl (Dumbbell)",,"",0,"normal",50,10,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Bicep Curl (Dumbbell)",,"",1,"normal",50,10,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Bicep Curl (Dumbbell)",,"",2,"normal",50,10,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Chest Press (Machine)",,"",0,"normal",125,10,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Chest Press (Machine)",,"",1,"normal",125,10,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Incline Bench Press (Dumbbell)",,"",0,"normal",80,10,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Incline Bench Press (Dumbbell)",,"",1,"normal",80,10,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Incline Bench Press (Dumbbell)",,"",2,"normal",80,10,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Triceps Extension (Machine)",,"",0,"normal",70,10,,0,
"Chest","27 Jul 2024, 19:41","27 Jul 2024, 20:28","","Triceps Extension (Machine)",,"",1,"normal",70,10,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Squat (Barbell)",,"",0,"warmup",45,10,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Squat (Barbell)",,"",1,"warmup",135,8,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Squat (Barbell)",,"",2,"warmup",155,5,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Squat (Barbell)",,"",3,"warmup",185,5,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Squat (Barbell)",,"",4,"normal",205,2,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Squat (Barbell)",,"",5,"normal",225,5,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Squat (Barbell)",,"",6,"normal",225,5,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Bulgarian Split Squat",,"",0,"normal",40,10,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Bulgarian Split Squat",,"",1,"normal",40,10,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Bulgarian Split Squat",,"",2,"normal",40,10,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Hip Thrust (Machine)",,"",0,"normal",135,10,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Hip Thrust (Machine)",,"",1,"normal",225,10,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Hip Thrust (Machine)",,"",2,"normal",218.5,10,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Hip Abduction (Machine)",,"",0,"normal",180,10,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Hip Abduction (Machine)",,"",1,"normal",230,10,,0,
"Leg Day","26 Jul 2024, 05:28","26 Jul 2024, 06:22","","Hip Abduction (Machine)",,"",2,"normal",230,10,,0,
"Chest","20 Jul 2024, 21:02","20 Jul 2024, 22:05","","Bench Press (Barbell)",,"",0,"warmup",45,10,,,
"Chest","20 Jul 2024, 21:02","20 Jul 2024, 22:05","","Bench Press (Barbell)",,"",1,"warmup",95,10,,,
"Chest","20 Jul 2024, 21:02","20 Jul 2024, 22:05","","Bench Press (Barbell)",,"",2,"warmup",135,8,,,
"Chest","20 Jul 2024, 21:02","20 Jul 2024, 22:05","","Bench Press (Barbell)",,"",3,"warmup",155,5,,,
"Chest","20 Jul 2024, 21:02","20 Jul 2024, 22:05","","Bench Press (Barbell)",,"",4,"normal",165,5,,,
"Chest","20 Jul 2024, 21:02","20 Jul 2024, 22:05","","Bench Press (Barbell)",,"",5,"normal",170,5,,,
"Chest","20 Jul 2024, 21:02","20 Jul 2024, 22:05","","Bench Press (Barbell)",,"",6,"normal",175,5,,,
"Chest","20 Jul 2024, 21:02","20 Jul 2024, 22:05","","Overhead Press (Barbell)",,"",0,"normal",75,10,,,
"Chest","20 Jul 2024, 21:02","20 Jul 2024, 22:05","","Overhead Press (Barbell)",,"",1,"normal",85,6,,,
"Chest","20 Jul 2024, 21:02","20 Jul 2024, 22:05","","Overhead Press (Barbell)",,"",2,"normal",65.5,8,,,
"Chest","20 Jul 2024, 21:02","20 Jul 2024, 22:05","","Preacher Curl (Barbell)",,"",0,"normal",55,10,,,
"Chest","20 Jul 2024, 21:02","20 Jul 2024, 22:05","","Preacher Curl (Barbell)",,"",1,"normal",55,12,,,
